web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574806630-28728;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Uni Girona W - Quesos El Pastor W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/uni-girona-w-quesos-el-pastor-de-la-polvoro-w/U1D8lyFp/;11.11.2018 - 18:00;(32:2, 21:23, 15:16, 13:10);;
1574806738-28764;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;IDK Gipuzkoa W - Gernika Bizkaia W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/idk-gipuzkoa-w-gernika-bizkaia-w/UyptCjU5/;27.12.2018 - 20:00;(11:15, 17:21, 15:14, 22:14);;
1574806531-28695;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;RPK Araski W - Bembibre W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/rpk-araski-w-bembibre-w/GdIyVkIf/;17.10.2018 - 19:00;(18:16, 18:7, 12:17, 11:13);;
1574806889-28814;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Quesos El Pastor W - Uni Girona W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/quesos-el-pastor-de-la-polvoro-w-uni-girona-w/IJuo5xIE/;09.02.2019 - 19:30;(15:17, 16:16, 17:18, 13:16);;
1574806969-28841;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;RPK Araski W - Sant Adria W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/rpk-araski-w-sant-adria-w/pSEn9rFH/;16.03.2019 - 18:30;(20:20, 14:17, 14:17, 20:13);;
1574806873-28809;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Zaragoza W - Valencia W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/mann-filter-zaragoza-w-valencia-w/WMJFkcIR/;03.02.2019 - 12:15;(19:22, 18:10, 10:15, 12:21);;
1574806609-28721;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Al-Qazeres W - IDK Gipuzkoa W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/al-qazeres-w-idk-gipuzkoa-w/Uw9jr0hB/;03.11.2018 - 18:00;(15:10, 19:19, 17:19, 11:16);;
1574806816-28790;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Zaragoza W - IDK Gipuzkoa W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/mann-filter-zaragoza-w-idk-gipuzkoa-w/AFTdwTS4/;13.01.2019 - 12:30;(27:17, 18:9, 12:10, 10:17);;
1574806549-28701;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Valencia W - Uni Girona W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/valencia-w-uni-girona-w/bJG4YOOn/;21.10.2018 - 13:00;(19:25, 13:21, 13:16, 16:20);;
1574807029-28861;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Ensino W - Valencia W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/porta-xi-ensino-w-valencia-w/KM0dL9P9/;30.03.2019 - 19:00;(12:11, 16:17, 14:11, 10:18);;
1574806534-28696;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Perfumerias Avenida W - Al-Qazeres W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/perfumerias-avenida-w-al-qazeres-w/jFAlSm2D/;17.10.2018 - 20:30;(23:15, 21:15, 14:11, 21:11);;
1574806915-28823;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Gernika Bizkaia W - Ensino W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/gernika-bizkaia-w-porta-xi-ensino-w/faZOcfAl/;16.02.2019 - 18:30;(18:12, 21:12, 24:24, 17:26);;
1574806903-28819;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;RPK Araski W - Gernika Bizkaia W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/rpk-araski-w-gernika-bizkaia-w/OKbfrFA1/;10.02.2019 - 18:00;(19:14, 13:12, 15:11, 24:11);;
1574806981-28845;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Cadi La Seu W - Al-Qazeres W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/cadi-la-seu-w-al-qazeres-w/dKc4RPUo/;16.03.2019 - 19:45;(23:19, 16:15, 19:12, 19:10);;
1574806690-28748;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Quesos El Pastor W - Sant Adria W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/quesos-el-pastor-de-la-polvoro-w-sant-adria-w/SYtZ0547/;09.12.2018 - 12:00;(29:18, 15:18, 18:12, 28:25);;
1574807035-28863;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Valencia W - Ferrol W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/valencia-w-baxi-ferrol-w/hWdYCoXk/;07.04.2019 - 19:00;(21:15, 19:17, 16:14, 22:17);;
1574806648-28734;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Bembibre W - Valencia W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/bembibre-w-valencia-w/vicB8d6G/;25.11.2018 - 18:15;(13:17, 15:19, 18:5, 6:17);;
1574806762-28772;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Quesos El Pastor W - Bembibre W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/quesos-el-pastor-de-la-polvoro-w-bembibre-w/KrxXXn9F/;30.12.2018 - 18:00;(16:20, 16:23, 24:19, 22:12);;
