web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574872294-6286;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Novosibirsk W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/novosibirsk-w-nadezhda-w/8AHjDoc7/;28.11.2016 - 13:30;(11:21, 14:21, 17:28, 19:29);;
1574872069-6213;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Noginsk W - Enisey Krasnoyarsk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/spartak-noginsk-w-enisey-krasnoyarsk-w/UFOvvwbb/;26.03.2017 - 13:00;(11:26, 15:21, 15:20, 10:19);9th-11th places;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=rgJB4dFo
1574872414-6326;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;MBA Moscow W - Dynamo Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/mba-moscow-w-dynamo-moscow-w/nuNFftoB/;29.01.2017 - 15:00;(18:20, 16:25, 21:22, 15:16);;
1574872351-6305;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Noginsk W - Vologda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/spartak-noginsk-w-vologda-w/OOUjVPHa/;05.01.2017 - 13:00;(15:13, 10:16, 18:14, 10:18);;
1574872144-6236;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Nadezhda W - Ekaterinburg W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/nadezhda-w-ekaterinburg-w/rNSK3txH/;07.04.2017 - 16:00;(17:29, 18:17, 17:16, 12:18);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872429-6331;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Enisey Krasnoyarsk W - MBA Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/enisey-krasnoyarsk-w-mba-moscow-w/nuqoALpb/;05.02.2017 - 13:10;(17:22, 14:18, 19:20, 22:22);;
1574872309-6291;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Dynamo Kursk W - Noginsk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/dynamo-kursk-w-spartak-noginsk-w/EgRnzF3R/;10.12.2016 - 16:00;(17:11, 25:5, 24:7, 21:7);;
1574872501-6355;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Ekaterinburg W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/ekaterinburg-w-nadezhda-w/Uev4MkzL/;03.03.2017 - 15:00;(25:16, 20:17, 18:11, 26:13);;
1574872162-6242;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Dynamo Moscow W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/dynamo-moscow-w-nadezhda-w/GQ1GDh07/;27.04.2017 - 18:00;(12:13, 20:27, 15:14, 23:23);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872237-6267;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Novosibirsk W - Kazanochka K. W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/novosibirsk-w-kazanochka-kazan-w/KUf9UX9i/;20.10.2016 - 14:00;(21:17, 16:12, 12:11, 25:13);;
1574872246-6270;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Vologda W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/vologda-w-nadezhda-w/YXbDTiPc/;30.10.2016 - 16:30;(16:12, 14:16, 8:21, 6:18);;
1574872339-6301;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Dynamo Moscow W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/dynamo-moscow-w-nadezhda-w/IR9VRjB7/;19.12.2016 - 17:00;(20:28, 11:10, 12:16, 14:19);;
1574872243-6269;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Dynamo Kursk W - Vologda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/dynamo-kursk-w-vologda-w/6R6R5lXj/;20.10.2016 - 18:00;(24:19, 27:10, 16:17, 28:15);;
1574872453-6339;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Dynamo Moscow W - MBA Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/dynamo-moscow-w-mba-moscow-w/QgQy0yNj/;15.02.2017 - 17:00;(9:18, 27:18, 17:13, 15:19, 5:11);;
1574872111-6225;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Spartak Moscow W - Dynamo Kursk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/spartak-moscow-w-dynamo-kursk-w/p8UNEaGi/;18.03.2017 - 16:00;(20:26, 12:22, 14:31, 14:14);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
