web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574934730-7749;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Union Hainaut W - Toulouse W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/union-hainaut-w-toulouse-w/ELZlMBTB/;12.10.2013 - 20:00;(23:16, 10:16, 19:13, 17:18);;
1574934851-7789;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Union Hainaut W - Nice W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/union-hainaut-w-nice-w/drj0xqy7/;16.11.2013 - 20:00;(22:17, 22:9, 17:8, 17:24);;
1574934875-7797;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Lyon W - Union Hainaut W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/lyon-w-union-hainaut-w/W04rkMKC/;23.11.2013 - 20:00;(22:15, 19:25, 20:17, 18:24);;
1574934950-7822;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;ESB Lille W - Lattes Montpellier W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/esb-lille-w-lattes-montpellier-w/MNYEKDAc/;15.12.2013 - 13:30;(7:16, 21:13, 6:14, 18:25);;
1574934848-7788;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Lattes Montpellier W - Nantes W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/lattes-montpellier-w-nantes-w/zi45m9q8/;10.11.2013 - 15:30;(24:27, 18:13, 21:17, 17:8);;
1574934667-7729;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Nantes W - Lyon W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/nantes-w-lyon-w/CY4Fp2Vo/;29.04.2014 - 20:00;(20:18, 20:23, 20:22, 19:10);5th-8th places;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=IeR598Qs
1574934869-7795;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Flammes Carolo W - Bourges W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/flammes-carolo-w-bourges-w/CjYn0nTD/;17.11.2013 - 15:30;(17:17, 10:19, 10:10, 22:22);;
1574935136-7884;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;ESB Lille W - Arras W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/esb-lille-w-arras-w/Msou1sWc/;15.03.2014 - 20:00;(16:12, 17:13, 20:21, 20:15);;
1574934688-7735;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Bourges W - ESB Lille W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/bourges-w-esb-lille-w/0AcplCIb/;30.04.2014 - 20:45;(23:15, 12:9, 12:13, 12:12);Play Offs;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=GnuvElIQ
1574934944-7820;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Arras W - Nice W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/arras-w-nice-w/GQoTdAIj/;14.12.2013 - 20:00;(13:16, 10:14, 13:20, 15:12);;
1574934860-7792;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Mondeville W - Landes W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/mondeville-w-landes-w/2LjdwPL0/;16.11.2013 - 20:00;(19:22, 17:18, 13:22, 10:14);;
1574934809-7775;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Union Hainaut W - Lattes Montpellier W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/union-hainaut-w-lattes-montpellier-w/IFXvXmaR/;02.11.2013 - 20:00;(14:31, 17:19, 12:19, 12:23);;
1574934788-7768;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Nice W - Lyon W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/nice-w-lyon-w/WbBwTJtd/;26.10.2013 - 20:00;(14:23, 9:10, 8:7, 14:10);;
1574935016-7844;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Arras W - Tarbes GB W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/arras-w-tarbes-gb-w/UNhWqUw9/;19.01.2014 - 16:00;(16:15, 11:20, 17:13, 15:15);;
1574934968-7828;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Nantes W - Bourges W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/nantes-w-bourges-w/4A66ATnj/;21.12.2013 - 20:00;(20:20, 12:21, 13:18, 15:20);;
1574934727-7748;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Lyon W - Bourges W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/lyon-w-bourges-w/vTW0J9DU/;11.10.2013 - 20:00;(16:10, 11:26, 11:14, 14:14);;
1574935230-7915;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Union Hainaut W - Mondeville W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/union-hainaut-w-mondeville-w/U5auQl5Q/;16.04.2014 - 20:00;(22:20, 16:13, 20:17, 23:28);;
1574934935-7817;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Union Hainaut W - Tarbes GB W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/union-hainaut-w-tarbes-gb-w/Ik6h3CuN/;14.12.2013 - 20:00;(20:20, 20:13, 20:15, 15:12);;
1574934923-7813;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Lattes Montpellier W - Bourges W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/lattes-montpellier-w-bourges-w/hlWJlDQT/;07.12.2013 - 20:00;(23:17, 7:12, 13:10, 9:13, 8:12);;
1574934742-7753;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Angers W - Lattes Montpellier W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/angers-w-lattes-montpellier-w/0xYdKkbO/;12.10.2013 - 20:00;(14:9, 18:13, 18:22, 12:22);;
1574935100-7872;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;ESB Lille W - Flammes Carolo W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/esb-lille-w-flammes-carolo-w/vukpmfjI/;02.03.2014 - 15:30;(28:15, 20:24, 14:12, 18:17);;
