web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574933685-7673;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Miskolc W - PEAC-Pecs W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/miskolc-w-peac-pecs-w/dbGT63vH/;07.11.2012 - 17:30;(12:19, 18:25, 21:8, 24:17);;
1574933456-7598;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Vasas Csata W - ZTE NKK W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/vasas-csata-w-zte-nkk-w/E15dd9J8/;06.02.2013 - 18:30;(10:18, 12:18, 4:16, 6:17);Losers stage;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=8Gzy9p6c
1574933748-7694;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;UNI Gyor W - Bacsbasket W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/uni-gyor-w-bacsbasket-w/M1y6eFZm/;06.12.2012 - 18:00;(21:20, 16:15, 22:15, 22:15);;
1574933808-7714;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;UNI Gyor W - ZTE NKK W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/uni-gyor-w-zte-nkk-w/WlpOQInm/;06.01.2013 - 18:00;(20:15, 21:16, 22:9, 12:17);;
1574933781-7705;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;PEAC-Pecs W - Bacsbasket W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/peac-pecs-w-bacsbasket-w/fBsMTo3R/;16.12.2012 - 18:00;(15:23, 13:10, 20:16, 16:14);;
1574933537-7624;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;ZTE NKK W - Miskolc W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/zte-nkk-w-miskolc-w/8212lhH2/;30.03.2013 - 17:30;(16:22, 22:15, 15:21, 12:23);Play Offs;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=dCZV6kSN
1574933733-7689;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Euroleasing Sopron W - Bacsbasket W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/euroleasing-sopron-w-bacsbasket-w/vaaVKjKd/;01.12.2012 - 15:00;(25:9, 17:13, 16:14, 18:4);;
1574933621-7652;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Atomeromu Szekszard W - ZTE NKK W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/atomeromu-szekszard-w-zte-nkk-w/vwn1deKs/;13.10.2012 - 18:00;(21:21, 22:10, 22:18, 17:19);;
1574933600-7645;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;UNI Gyor W - PEAC-Pecs W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/uni-gyor-w-peac-pecs-w/tlgAxGoa/;09.10.2012 - 18:00;(23:9, 12:14, 19:10, 12:15);;
1574933811-7715;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Cegledi W - Vasas Csata W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/cegledi-w-vasas-csata-w/h4YWOdHa/;12.01.2013 - 17:00;(21:22, 18:17, 11:10, 18:10);;
1574933552-7629;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Bacsbasket W - Euroleasing Sopron W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/bacsbasket-w-euroleasing-sopron-w/YXpx3tDS/;09.04.2013 - 19:00;(13:19, 13:9, 10:19, 18:17);Play Offs;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=dCZV6kSN
1574933438-7592;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Bacsbasket W - Vasas Csata W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/bacsbasket-w-vasas-csata-w/IJ7ZtUJL/;24.01.2013 - 19:00;(27:9, 18:18, 26:14, 14:10);Losers stage;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=8Gzy9p6c
1574933727-7687;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Bacsbasket W - Budapest BSE W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/bacsbasket-w-budapest-bse-w/OjVpDv1j/;25.11.2012 - 18:00;(30:8, 13:10, 18:13, 18:11);;
1574933444-7594;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;ZTE NKK W - Budapest BSE W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/zte-nkk-w-budapest-bse-w/l2b5y8sq/;26.01.2013 - 16:15;(25:18, 17:16, 15:17, 30:14);Losers stage;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=8Gzy9p6c
1574933423-7589;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Budapest BSE W - Vasas Csata W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/budapest-bse-w-vasas-csata-w/O8fbKFSh/;01.05.2013 - 17:00;(14:19, 13:10, 19:14, 13:12);7th-10th places;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=vyPz69sU
