web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574846544-1095;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Besiktas W - Ormanspor W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/besiktas-w-ogm-ormanspor-w/hh25kuUE/;18.11.2017 - 15:00;(27:16, 20:15, 24:15, 17:12);;
1574846436-1059;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Adana Aski W - Hatay W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/adana-aski-w-hatay-w/fL8RGa6h/;07.10.2017 - 13:00;(12:19, 12:11, 12:16, 8:11);;
1574846541-1094;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Bornova Spor W - Adana Aski W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/bornova-spor-w-adana-aski-w/UHPYXCbs/;18.11.2017 - 11:00;(11:27, 12:23, 17:22, 15:28);;
1574846605-1115;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Adana Aski W - Bellona Kayseri W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/adana-aski-w-bellona-kayseri-w/QPdUuSdI/;09.12.2017 - 12:00;(15:22, 17:13, 8:18, 16:19);;
1574846656-1132;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Yakin Dogu Univ. W - Adana Aski W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/yakin-dogu-universitesi-w-adana-aski-w/S6K3PoBo/;30.12.2017 - 14:30;(23:12, 27:27, 13:17, 21:13);;
1574846460-1067;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Hatay W - Botas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/hatay-w-botas-w/MytJ6Fro/;15.10.2017 - 15:30;(23:14, 12:14, 16:12, 16:12);;
1574846370-1037;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Yakin Dogu Univ. W - Galatasaray W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/yakin-dogu-universitesi-w-galatasaray-w/Qoxh2Bxq/;25.04.2018 - 18:00;(23:9, 17:24, 28:9, 22:11);Play Offs;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=pMJtKyzB
1574846388-1043;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Hatay W - Mersin W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/hatay-w-mersin-w/p6VA9oyI/;30.04.2018 - 17:00;(14:15, 26:7, 9:15, 15:19);Play Offs;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=pMJtKyzB
1574846517-1086;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Adana Aski W - Cukurova W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/adana-aski-w-cukurova-w/tCmIfFlc/;04.11.2017 - 12:00;(13:20, 21:11, 15:17, 13:19);;
1574846614-1118;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Besiktas W - Adana Aski W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/besiktas-w-adana-aski-w/xI5LC8Ru/;16.12.2017 - 15:00;(25:16, 29:19, 21:15, 23:9);;
1574846584-1108;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Hatay W - Ormanspor W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/hatay-w-ogm-ormanspor-w/K22pjCKP/;03.12.2017 - 14:30;(31:16, 25:19, 26:20, 18:15);;
1574846445-1062;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Yakin Dogu Univ. W - Cukurova W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/yakin-dogu-universitesi-w-cukurova-w/zuU0VbLo/;14.10.2017 - 15:30;(24:33, 22:18, 18:19, 29:13);;
1574846466-1069;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Ormanspor W - Mersin W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/ogm-ormanspor-w-mersin-w/fePzrx5i/;21.10.2017 - 12:30;(11:24, 17:14, 14:12, 19:18);;
