web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574955989-9778;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Arka Gdynia W - Wisla Can-Pack W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/arka-gdynia-w-wisla-can-pack-w/MkBGScQj/;14.01.2017 - 15:00;(20:24, 16:18, 9:17, 22:29);;
1574956116-9820;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Sleza Wroclaw W - Sosnowiec W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/sleza-wroclaw-w-sosnowiec-w/YBoi2JY6/;12.03.2017 - 18:00;(26:18, 19:10, 25:12, 21:11);;
1574955878-9741;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Sosnowiec W - Wisla Can-Pack W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/sosnowiec-w-wisla-can-pack-w/YRNWBEqr/;27.11.2016 - 17:00;(11:18, 22:20, 9:24, 17:21);;
1574955971-9772;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Torun W - Widzew Lodz W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/torun-w-widzew-lodz-w/GpdWm8da/;08.01.2017 - 17:00;(18:12, 28:19, 23:15, 20:13);;
1574955917-9754;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Gorzow W - Lublin W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/gorzow-w-lublin-w/nyyJNBrf/;10.12.2016 - 18:00;(18:18, 21:12, 18:10, 11:14);;
1574955998-9781;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Widzew Lodz W - Gorzow W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/widzew-lodz-w-gorzow-w/dSkJnJHM/;18.01.2017 - 18:00;(15:17, 15:36, 12:14, 11:23);;
1574955854-9733;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Sosnowiec W - Gorzow W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/sosnowiec-w-gorzow-w/6aWLG3V9/;06.11.2016 - 17:00;(20:11, 15:22, 19:13, 15:18);;
1574955800-9715;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Artego Bydgoszcz W - Ostrow Wielkopolski W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/artego-bydgoszcz-w-ostrow-wielkopolski-w/baC4im2b/;19.10.2016 - 17:00;(13:14, 21:5, 30:16, 18:15);;
1574852921-2044;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Widzew Lodz W - Arka Gdynia W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/widzew-lodz-w-arka-gdynia-w/Iq7M3Bl6/;11.03.2018 - 18:00;(13:22, 23:26, 22:22, 17:19);;
1574852599-1937;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Sosnowiec W - AZS Poznan W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/sosnowiec-w-azs-poznan-w/rXXZhuIc/;14.10.2017 - 17:00;(27:10, 28:14, 23:10, 15:17);;
1574852800-2004;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Sosnowiec W - Polkowice W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/sosnowiec-w-polkowice-w/M5NnQ40p/;27.01.2018 - 17:00;(15:23, 22:15, 14:25, 14:31);;
1574852548-1920;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Wisla Can-Pack W - Widzew Lodz W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/wisla-can-pack-w-widzew-lodz-w/A7kZz7dC/;30.09.2017 - 18:15;(25:12, 24:8, 25:13, 18:10);;
1574852885-2032;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Sleza Wroclaw W - Sosnowiec W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/sleza-wroclaw-w-sosnowiec-w/U3hdGlYB/;28.02.2018 - 18:00;(18:16, 23:17, 25:13, 22:25);;
1574852918-2043;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Wisla Can-Pack W - Gorzow W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/wisla-can-pack-w-gorzow-w/zLHH4iZa/;11.03.2018 - 17:00;(19:19, 19:12, 20:17, 17:15);;
1574852581-1931;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Wisla Can-Pack W - Ostrow Wielkopolski W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/wisla-can-pack-w-ostrow-wielkopolski-w/p2PBlQQB/;07.10.2017 - 17:00;(17:15, 23:11, 15:17, 22:13);;
1574852837-2016;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Wisla Can-Pack W - Polkowice W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/wisla-can-pack-w-polkowice-w/UsaHbP69/;18.02.2018 - 17:00;(25:14, 9:16, 14:19, 16:20);;
1574852987-2066;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Siedlce W - Artego Bydgoszcz W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/siedlce-w-artego-bydgoszcz-w/E7IeIVKd/;28.03.2018 - 18:00;(18:19, 7:30, 16:27, 17:23);;
1574852710-1974;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Gorzow W - Siedlce W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/gorzow-w-siedlce-w/6XVJ5wJ0/;03.12.2017 - 18:00;(15:20, 23:15, 18:20, 23:13);;
1574852969-2060;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;AZS Poznan W - Ostrow Wielkopolski W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/azs-poznan-w-ostrow-wielkopolski-w/88WYT72B/;24.03.2018 - 18:15;(11:15, 15:20, 17:19, 16:17);;
1574852449-1887;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Artego Bydgoszcz W - Arka Gdynia W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/artego-bydgoszcz-w-arka-gdynia-w/rceDWqFA/;03.04.2018 - 18:00;(25:14, 8:22, 19:13, 15:23);Play Offs;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=2ZNThGxI
1574852852-2021;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Sosnowiec W - Lublin W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/sosnowiec-w-lublin-w/zsRltHjr/;21.02.2018 - 18:00;(20:18, 18:11, 16:22, 19:24);;
1574852819-2010;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Widzew Lodz W - Siedlce W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/widzew-lodz-w-siedlce-w/4vGgqp7M/;03.02.2018 - 18:00;(18:18, 25:27, 13:14, 12:9, 8:5);;
1574852903-2038;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Lublin W - Wisla Can-Pack W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/lublin-w-wisla-can-pack-w/IqoilWlJ/;04.03.2018 - 16:00;(20:15, 22:16, 21:13, 18:12);;
1574852452-1888;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Wisla Can-Pack W - Gorzow W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/wisla-can-pack-w-gorzow-w/UgHrnPEc/;04.04.2018 - 18:30;(24:14, 20:26, 24:7, 22:19);Play Offs;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=2ZNThGxI
1574852960-2057;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Widzew Lodz W - Gorzow W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/widzew-lodz-w-gorzow-w/zeYQVTXb/;24.03.2018 - 18:00;(25:21, 15:21, 20:23, 16:24);;
1574852644-1952;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/results/?stage=lWJPgdNB;Lublin W - Artego Bydgoszcz W;https://www.betexplorer.com/basketball/poland/energa-basket-liga-women-2017-2018/lublin-w-artego-bydgoszcz-w/WSKQ1z1S/;29.10.2017 - 17:00;(19:23, 8:18, 15:15, 16:17);;
